,ARI,FleschReadingEase,SMOGIndex,FleschKincaidGradeLevel,GunningFogIndex,ColemanLiauIndex,LIX,RIX
32,6.438759689922482,74.5785,10.071067811865476,6.3351,10.2512,7.9956,30.6124031007752,2.333333333333333
33,-2.5816216216216223,110.557,3.0,-0.4222,2.8,-0.9105,7.4,0.0
34,10.428979591836736,77.1566,10.745966692414834,8.4598,12.8653,7.4971,38.785714285714285,3.5
35,6.9510000000000005,70.35,9.70820393249937,7.1733,10.0,8.3123,35.0,3.0
36,1.9558823529411742,92.1791,7.242640687119285,2.8865,6.3529,4.1259,21.964705882352945,1.2
37,0.7807692307692307,98.7912,5.23606797749979,0.9705,3.4256,3.2956,24.448717948717945,1.1666666666666667
38,10.610689655172417,92.8,8.477225575051662,7.52,12.9793,5.1007,42.793103448275865,4.0
39,3.876739130434786,90.8396,7.743416490252569,3.3217,7.0087,6.0476,26.71739130434783,1.75
40,3.659318181818183,78.3836,9.123724356957943,5.0591,8.9455,5.9698,26.90909090909091,1.75
41,-1.1973214285714278,106.5614,6.5856858280031805,0.3836,5.3429,0.7495,13.357142857142858,0.42857142857142855
42,0.13146341463414754,99.6711,5.449489742783178,1.3446,4.1756,2.3776,13.078048780487805,0.4
43,4.466875000000002,81.375,7.898979485566356,4.145,6.9333,7.4573,28.35,1.8
44,2.7325000000000017,97.6515,6.872983346207419,2.8685,6.7385,3.9798,24.538461538461537,1.5
45,1.6846551724137946,91.7921,5.738612787525831,2.1952,4.1793,4.4345,21.043103448275858,1.0
46,5.9606666666666674,64.625,11.366600265340756,7.475,12.2,7.8660000000000005,35.833333333333336,3.0
47,3.78382113821138,90.4693,6.16227766016838,3.8702,6.1756,4.9902,28.300813008130078,2.0
48,3.2250000000000014,87.2491,6.4641016151377535,4.3194,6.4121,4.5056,25.32121212121212,1.6
49,6.776,88.625,3.0,6.3633,8.8,4.0707,26.944444444444446,1.0
50,1.908452380952383,85.9071,8.0,3.5129,7.1714,4.3354,20.047619047619047,1.0
51,11.965081967213116,69.5948,10.745966692414834,11.0051,14.623,5.9074,43.614754098360656,4.0
52,6.027878787878787,98.4114,8.477225575051662,3.0109,8.3273,7.3209,39.66666666666666,3.6666666666666665
53,4.731249999999998,73.845,5.449489742783178,4.45,3.65,8.2262,34.525,1.8
54,1.7408064516129045,82.3816,6.872983346207419,3.5077,5.3806,4.459,17.427419354838708,0.75
55,8.65727272727273,62.4132,10.745966692414834,8.5288,11.2485,9.69,31.65151515151515,2.5
56,0.532,92.57,6.872983346207419,2.0867,5.4667,2.9747,14.166666666666668,0.5
57,10.544,64.185,11.660254037844386,9.7722,13.2444,8.7827,49.16666666666667,6.0
58,18.018409090909095,66.0386,10.745966692414834,14.9791,19.4182,5.337999999999999,53.09090909090909,4.0
59,3.77992424242424,84.9523,7.4721359549995805,4.8882,7.4182,4.5098,23.75757575757576,1.3333333333333333
60,1.2688505747126442,99.9724,6.16227766016838,1.551,4.9793,3.4379,16.563218390804597,0.6666666666666666
61,11.860499999999995,70.635,8.477225575051662,10.86,13.3333,6.0728,38.333333333333336,2.5
62,17.910000000000004,59.9859,13.95445115010332,15.078,20.3024,7.0283,50.75609756097561,4.0
63,8.025948717948722,80.0954,7.4721359549995805,7.3046,9.6308,6.1035,30.897435897435894,2.0
64,4.293125,95.955,6.872983346207419,2.8567,6.4667,6.3644,26.583333333333336,1.75
65,4.955307692307692,90.3765,5.738612787525831,4.6285,7.0154,5.1889,23.94230769230769,1.25
66,3.332674418604654,90.4431,6.872983346207419,3.1286,5.8605,5.6542,27.02906976744186,1.75
67,4.2863043478260865,90.8396,7.743416490252569,3.3217,7.0087,6.5598,31.06521739130435,2.25
68,5.837533333333332,87.383,7.4721359549995805,5.046,8.0,6.0778,28.66666666666667,2.0
69,4.974275362318842,83.1013,9.32455532033676,5.3948,9.4783,5.6754,30.55072463768116,2.333333333333333
70,5.489794871794871,100.92,6.16227766016838,4.4,9.0154,2.932,24.743589743589745,0.6666666666666666
71,3.4286363636363646,99.8109,3.0,2.5673,5.2,4.5073,19.204545454545453,0.75
72,5.5668926553672335,88.611,7.4721359549995805,5.62,8.9559,4.1381,33.22598870056497,2.6666666666666665
73,-0.8963829787234019,111.3,5.449489742783178,-0.0289,4.4511,0.8089,13.655319148936169,0.4
74,2.5295999999999985,86.367,9.70820393249937,4.194,9.6,3.9464,28.5,2.0
75,11.2288,79.94,10.745966692414834,8.32,13.2,8.2092,49.0,6.0
76,3.6397849462365603,68.0374,7.4721359549995805,5.0116,7.1613,6.5135,30.973118279569892,1.3333333333333333
77,2.518666666666668,92.119,7.4721359549995805,2.398,6.4,5.337999999999999,22.333333333333336,1.1666666666666667
78,17.680243902439024,59.9859,10.745966692414834,15.078,18.3512,6.7410000000000005,60.512195121951216,8.0
79,6.811666666666667,65.405,10.071067811865476,7.1178,10.3556,9.5139,42.555555555555564,3.6666666666666665
80,2.13201754385965,96.6971,7.4721359549995805,2.7532,6.9053,3.3766,20.561403508771924,1.0
81,2.731428571428569,83.9007,7.242640687119285,3.5443,6.0571,5.591,27.447619047619053,1.6
82,5.494166666666665,101.615,8.477225575051662,3.5578,9.4222,4.9481,23.555555555555557,1.0
83,1.3807142857142836,90.9743,5.738612787525831,1.8124,3.9048,3.7286,21.91666666666667,0.875
84,2.3747727272727275,89.92,6.872983346207419,3.45,6.2182,4.3634,22.363636363636363,1.25
85,9.0585,72.325,8.477225575051662,8.14,10.0,8.3215,37.5,3.5
86,-0.3329931972789133,89.9436,8.0,2.7014,7.2816,1.8027,22.452380952380953,1.1666666666666667
87,2.1459374999999987,92.965,6.872983346207419,2.28,5.7,4.9303,26.75,1.5
88,0.8679699248120301,101.5758,5.070196678027064,0.3337,3.0526,3.1637,13.323308270676689,0.42857142857142855
89,-0.8523529411764734,101.2156,3.0,0.6324,2.4,1.2694,9.741176470588236,0.2
90,-3.3000000000000007,114.115,3.0,-0.67,3.2,-1.88,8.0,0.0
91,1.2444117647058803,106.6503,6.872983346207419,0.3712,5.5529,3.7109,14.382352941176471,0.5
92,10.252352941176474,68.66,9.70820393249937,9.8933,12.3529,6.699,41.18627450980392,4.0
93,-2.596,92.005,3.0,0.9233,0.8,-5.8107,9.166666666666668,0.16666666666666666
94,5.621257861635221,87.4215,7.4721359549995805,5.2891,8.3094,5.284,32.76100628930818,2.6666666666666665
95,0.23714285714285666,103.0443,8.477225575051662,0.6257,8.5143,2.6329,21.285714285714285,1.0
96,3.5231034482758616,84.6871,9.70820393249937,4.9252,9.7379,4.2693,24.844827586206893,1.5
97,4.226186440677967,95.1199,8.477225575051662,3.47,8.3119,5.0273,26.614406779661017,1.75
98,6.153401360544216,78.3705,10.745966692414834,6.3031,11.298,6.6445,32.65986394557823,2.6666666666666665
99,8.65727272727273,72.6677,10.745966692414834,7.0985,11.2485,9.69,34.68181818181819,3.0
100,6.967933333333335,90.76700000000001,6.16227766016838,4.574,7.2,7.4914,26.66666666666667,1.6666666666666667
101,3.605666666666668,98.465,7.4721359549995805,2.755,7.2,4.921,23.333333333333336,1.3333333333333333
102,24.697551020408163,37.9694,16.416407864998742,20.1363,24.498,10.6337,71.44897959183673,11.0
103,6.4285714285714315,83.8536,9.32455532033676,5.0414,9.4095,8.1414,35.42857142857143,3.0
104,3.7925806451612902,90.6358,9.70820393249937,4.3439,9.871,4.1145,28.403225806451612,2.0
105,4.722342342342344,87.1901,6.16227766016838,4.0792,5.8811,6.7603,31.25225225225225,2.333333333333333
106,4.2391228070175435,83.3392,7.4721359549995805,4.6163,6.9053,6.0116,23.192982456140353,1.3333333333333333
107,7.6454999999999975,72.325,9.70820393249937,8.14,11.0,6.5545,32.5,2.5
108,-0.2078787878787871,95.9027,3.0,1.6218,2.8,2.0627,16.424242424242426,0.6666666666666666
109,2.7042857142857173,70.8157,6.16227766016838,5.121,4.7048,5.7181,26.04761904761905,1.3333333333333333
110,29.470588235294123,45.7503,10.745966692414834,23.7712,28.3765,4.8935,79.76470588235293,8.0
111,3.765000000000001,98.2525,5.738612787525831,1.5425,4.45,6.955,20.5,1.0
112,8.126470588235296,57.7035,10.745966692414834,9.4341,11.5059,8.7671,34.64705882352941,3.0
113,4.722342342342344,82.6172,6.16227766016838,4.717,5.8811,6.7603,33.954954954954964,2.6666666666666665
114,6.563714285714282,66.3057,6.872983346207419,8.2343,7.9429,6.5506,43.214285714285715,4.5
115,1.1268421052631579,75.4489,9.0,5.4684,8.6105,2.6484,23.68070175438596,1.4
116,8.1816,66.063,10.745966692414834,7.026,11.2,11.0144,40.5,3.5
117,8.707674418604652,77.3107,6.872983346207419,7.693,9.3302,7.0495,40.1046511627907,4.0
118,2.457857142857144,99.6121,7.743416490252569,1.3529,6.6286,5.1729,23.035714285714285,1.25
119,8.81207650273224,71.4235,10.745966692414834,8.2657,11.9344,7.8295,40.005464480874316,4.0
120,5.087499999999999,76.5015,7.743416490252569,5.8185,7.5077,6.9248,26.461538461538463,1.75
121,-0.1777272727272745,106.4241,5.738612787525831,0.4027,4.4121,1.9818,14.31060606060606,0.5
122,7.4827011494252895,88.3638,8.477225575051662,5.6545,9.669,6.716,33.12643678160919,2.6666666666666665
123,10.185,77.905,3.0,2.89,0.8,7.485,52.0,1.0
124,9.444912280701754,49.9445,11.366600265340756,9.2742,12.1684,12.5216,41.614035087719294,3.6666666666666665
125,5.310217391304349,77.9657,9.123724356957943,5.1174,8.7478,7.8402,26.71739130434783,1.75
126,-1.59,120.205,3.0,-3.01,0.8,-7.24,2.0,0.0
127,2.1976666666666667,88.51,7.743416490252569,3.6467,7.0667,4.0462,22.36111111111111,1.25
128,2.39793103448276,92.1079,7.242640687119285,3.1448,6.468999999999999,4.1583,21.944827586206895,1.2
129,6.797692307692309,87.7654,6.872983346207419,5.7379,8.6256,5.7685,32.32051282051282,2.5
130,8.403529411764705,82.5859,10.745966692414834,5.9635,11.5059,9.1135,37.588235294117645,3.5
131,6.45760416666667,96.9544,3.0,4.9531,8.4,4.3291,26.02083333333333,1.0
132,7.493936170212767,60.67,9.70820393249937,7.5298,9.5064,10.4702,37.28191489361703,3.0
133,3.02441860465116,72.7987,8.477225575051662,5.0928,7.8512,5.9153,27.204651162790693,1.6
134,6.741176470588236,85.0741,8.477225575051662,5.6165,9.1529,7.0347,28.764705882352942,2.0
135,5.621869918699187,80.1522,9.32455532033676,5.3093,9.1024,7.2888,33.178861788617894,2.6666666666666665
136,1.3922727272727258,96.1695,7.743416490252569,1.8330000000000002,6.8364,3.9452,20.37121212121212,1.0
137,4.085855855855858,87.1901,7.4721359549995805,4.0792,6.9622,5.9643,28.549549549549557,2.0
138,9.337727272727275,83.2414,7.4721359549995805,7.1142,10.0121,7.5565,41.696969696969695,4.333333333333333
139,12.232307692307694,50.8885,13.95445115010332,10.8815,15.8051,12.5646,52.83333333333334,6.5
140,5.895833333333332,70.105,10.745966692414834,6.4622,11.4667,8.3686,37.0,3.0
141,4.858571428571427,85.8679,9.32455532033676,4.7605,9.4095,6.1781,28.285714285714285,2.0
142,9.837272727272726,71.705,10.071067811865476,8.7233,11.8303,8.1812,37.151515151515156,3.333333333333333
143,5.243333333333332,74.61,10.745966692414834,6.5791,11.1064,5.8451,32.687943262411345,2.6666666666666665
144,7.638571428571431,103.0443,8.477225575051662,0.6257,8.5143,11.8886,35.57142857142857,2.0
145,2.9036842105263148,79.7053,7.743416490252569,4.3779,6.7579,5.5321,22.657894736842106,1.25
146,8.16,81.2456,9.70820393249937,7.1442,11.1907,6.3647,37.77906976744186,3.5
147,3.247543859649124,85.5655,7.4721359549995805,4.3058,6.9053,4.7716,23.192982456140353,1.3333333333333333
148,6.504000000000001,66.4,8.477225575051662,5.24,10.0,10.006,25.0,1.0
149,-1.3952083333333327,103.9413,5.23606797749979,0.0038,3.25,0.2944,17.833333333333332,0.6666666666666666
150,10.241162790697675,81.2456,8.477225575051662,7.1442,10.2605,8.9672,33.127906976744185,2.5
151,6.4142105263157925,82.9132,10.745966692414834,6.4147,11.8105,5.5611,24.26315789473684,1.0
152,5.433399999999999,68.76899999999999,7.743416490252569,5.1579999999999995,7.2,9.0856,30.25,1.5
153,2.21387755102041,94.1082,7.898979485566356,2.369,6.8653,4.5786,22.044897959183675,1.2
154,8.193260869565217,73.1422,12.486832980505138,8.7713,14.4174,5.5593,36.04347826086956,3.0
155,3.968653846153845,100.6965,8.477225575051662,1.6985,7.8462,6.5744,25.78461538461539,1.6
156,5.243333333333332,65.61,10.071067811865476,7.8345,10.2553,5.8451,34.815602836879435,3.0
157,1.08761904761905,90.2714,8.070925528371099,2.9041,7.4095,3.3983,18.52380952380953,0.8571428571428571
158,23.686521739130434,36.9233,16.416407864998742,19.537,23.6174,11.2052,67.73913043478261,10.0
159,12.651578947368419,70.0676,10.745966692414834,10.4423,14.007,7.9474,44.28947368421053,4.5
160,1.3693333333333335,109.49,3.0,-0.2733,2.8,4.0218,25.277777777777782,1.3333333333333333
161,3.269727891156464,95.6358,6.16227766016838,3.8949,7.2163,3.0384,22.455782312925173,1.0
162,4.831500000000002,88.68,6.872983346207419,4.6167,7.3333,5.6618,23.333333333333336,1.25
163,4.272307692307693,87.3477,8.477225575051662,4.3056,8.2769,5.9054,28.384615384615394,2.0
164,3.0380000000000043,81.065,8.477225575051662,4.4367,8.0,5.5453,26.66666666666667,1.6666666666666667
165,0.1390909090909105,100.7632,5.449489742783178,0.6955,3.6121,2.5006,15.690909090909093,0.6
166,2.2677272727272744,107.2245,3.0,1.0364,4.4,4.2295,24.63636363636364,1.5
167,2.6663636363636343,92.965,7.242640687119285,2.28,5.9273,5.4218,20.163636363636364,1.0
168,4.91,86.33,9.32455532033676,4.9444,9.5556,5.76,30.555555555555557,2.333333333333333
169,5.384421768707483,78.3705,10.071067811865476,6.3031,10.4816,5.6829,30.619047619047624,2.333333333333333
170,12.266595744680851,61.09,11.660254037844386,10.4523,13.4553,10.3683,46.90425531914894,5.5
171,2.5669999999999997,103.625,6.16227766016838,1.29,5.3333,4.9563,20.0,1.0
172,0.6016666666666666,91.95,6.872983346207419,2.67,5.8222,2.7906,20.11111111111111,1.0
173,1.9793333333333332,91.97,6.16227766016838,4.1578,6.8889,2.0951,21.66666666666667,1.0
174,0.23714285714285666,103.0443,3.0,0.6257,2.8,2.6329,14.142857142857142,0.5
175,4.513846153846156,89.5169,8.477225575051662,4.0031,8.2769,6.2074,30.948717948717945,2.333333333333333
176,3.020969696969693,85.4127,8.916079783099615,3.5818,8.6909,5.7724,25.53030303030303,1.5
177,-0.2600000000000016,110.7915,3.0,-0.4549,2.8,1.9505,7.8,0.0
178,2.1923728813559364,92.4293,7.898979485566356,3.1,7.1119,3.82,21.969491525423727,1.2
179,13.99441176470588,60.3544,12.486832980505138,13.2876,17.1294,6.3579,45.764705882352935,4.0
180,8.91,76.8204,11.660254037844386,8.2583,13.5478,6.4557,33.869565217391305,2.5
181,6.594122807017545,67.755,10.071067811865476,6.79,10.0632,8.9566,36.35087719298246,3.0
182,2.5984000000000016,76.553,9.928203230275509,5.066,10.4,4.9956,24.0,1.4
183,9.64375,87.7721,6.872983346207419,7.9729,11.9143,4.4798,35.142857142857146,2.0
184,4.865526315789474,93.1829,7.743416490252569,3.7402,7.7053,6.0681,28.285087719298247,2.0
185,3.305,99.5859,6.872983346207419,3.3439,7.6121,2.9968,22.560606060606066,1.0
186,2.9685849056603786,83.5004,7.743416490252569,4.8423,7.4642,4.1623,26.45754716981132,1.75
187,6.358333333333333,75.5,8.477225575051662,4.9644,8.0444,9.9894,25.66666666666667,1.5
188,4.172500000000003,90.1875,7.242640687119285,2.9158,6.1,7.0892,26.266666666666666,1.6
189,4.087499999999999,97.6109,7.743416490252569,2.3773,7.1273,6.5052,29.181818181818183,2.0
190,0.7761261261261261,98.6226,3.0,2.4846,4.8,1.8254,17.738738738738736,0.6666666666666666
191,2.8119642857142857,85.3643,6.872983346207419,4.8307,7.0286,3.6187,22.92857142857143,1.25
192,1.9226923076923088,93.5769,7.743416490252569,2.4431,6.6769,4.23,27.698717948717945,1.75
193,2.7672727272727258,87.9973,8.477225575051662,3.7182,8.0364,4.8542,23.12121212121212,1.3333333333333333
194,2.0766666666666684,91.95,7.4721359549995805,2.67,6.4571,4.5457,21.833333333333336,1.1666666666666667
195,0.5062857142857133,93.3757,7.898979485566356,1.9743,7.3714,2.9694,21.285714285714285,1.0
196,6.322797619047621,88.8579,7.4721359549995805,5.3371,8.6286,5.627000000000001,34.73809523809524,3.0
197,11.162523809523812,68.6757,10.745966692414834,9.3943,12.6286,9.0827,39.04761904761904,3.6666666666666665
198,18.69,10.005,21.16590212458495,19.3167,26.6667,14.6133,60.0,9.0
199,4.663235294117649,97.5153,5.738612787525831,3.8812,7.3882,4.4362,19.94117647058824,0.5
200,8.598139534883723,83.213,9.70820393249937,6.8698,11.1907,6.9126,35.45348837209303,3.0
201,2.548333333333332,90.1517,6.4641016151377535,3.1693,5.4815,4.655,18.20740740740741,0.8
202,26.73631578947369,37.6642,15.247448713915892,22.1663,26.3088,8.267000000000001,72.78947368421052,9.0
203,2.66,99.9993,5.738612787525831,1.7957,4.9524,4.9029,22.404761904761905,1.25
204,6.958961748633874,83.9055,9.32455532033676,6.5248,10.623,5.5121,35.087431693989075,3.0
205,2.7070666666666696,83.65899999999999,6.16227766016838,3.5780000000000003,4.8,5.5736,36.333333333333336,2.333333333333333
206,4.821153846153845,69.7154,9.70820393249937,5.7713,9.7538,7.8546,30.262820512820515,2.0
207,5.293888888888887,93.3733,6.872983346207419,3.4652,6.6815,6.9557,26.462962962962962,1.75
208,3.6014285714285705,78.8729,6.872983346207419,3.9971,5.6571,6.84,35.57142857142857,2.0
209,4.098333333333333,75.0688,8.477225575051662,4.7762,7.8154,7.2435,27.897435897435894,1.6666666666666667
210,12.186521739130434,74.9813,10.745966692414834,8.5148,12.6783,10.552999999999999,44.73913043478261,5.0
211,1.5801162790697667,98.3129,8.477225575051662,2.0309,7.7209,3.4626,20.05232558139535,1.0
212,3.4391869918699167,88.4059,6.16227766016838,4.158,6.1756,4.5593,25.861788617886177,1.6666666666666667
213,5.167200000000001,99.90299999999999,3.0,2.306,4.8,7.2448,24.5,1.5
214,-0.4775510204081641,106.1939,5.449489742783178,0.6833,4.4163,1.2129,13.881632653061226,0.4
215,4.745943396226417,78.7117,7.743416490252569,5.5102,7.4642,6.3849,32.117924528301884,2.5
216,21.64837209302325,43.176,13.95445115010332,17.9195,20.9209,10.4867,59.27906976744186,7.0
217,1.2802439024390253,97.6077,7.242640687119285,1.6324,6.1268,3.8141,20.39512195121951,1.0
218,4.232500000000002,88.37,8.477225575051662,4.9083,8.9,4.4125,24.333333333333336,1.3333333333333333
219,7.430243902439023,89.5545,8.477225575051662,5.7368,9.9512,6.0093,35.134146341463406,3.0
220,3.2250000000000014,91.0945,7.242640687119285,3.783,7.0182,4.5056,23.806060606060605,1.4
221,5.344729729729728,74.2297,10.745966692414834,5.1416,12.2486,8.6557,30.871621621621625,2.0
222,5.865034013605445,83.5501,9.32455532033676,5.5806,9.6653,6.2839,32.65986394557823,2.6666666666666665
223,0.8907692307692301,98.1938,7.4721359549995805,2.7928,7.2513,1.6767,18.128205128205128,0.6666666666666666
224,5.752765957446807,102.49,3.0,4.6779,9.2,2.2226,23.5,0.0
225,11.66637931034483,73.8379,3.0,10.1648,11.6,6.4209,39.3448275862069,3.0
226,3.12409090909091,87.9973,3.0,3.7182,4.4,5.3005,24.63636363636364,1.5
227,4.258170731707319,91.4509,7.743416490252569,2.988,6.9268,6.9879999999999995,27.32317073170732,1.75
228,4.315151515151514,83.0295,7.4721359549995805,5.1564,7.4182,5.1791,28.303030303030305,2.0
229,2.401,109.04,5.738612787525831,1.28,5.9273,3.2222,22.84090909090909,1.25
230,3.5090000000000003,95.165,6.16227766016838,2.47,5.3333,6.1343,26.66666666666667,1.6666666666666667
231,-0.6616352201257847,112.5188,5.23606797749979,-0.4474,3.9547,1.2521,12.606918238993712,0.3333333333333333
232,5.8957971014492765,70.2274,9.32455532033676,7.1904,9.4783,6.8278,28.3768115942029,2.0
233,4.5419090909090905,89.0436,7.743416490252569,4.0691,7.3818,5.8995,24.65909090909091,1.5
234,5.5440000000000005,94.82700000000001,7.743416490252569,3.014,7.2,7.716,28.5,2.0
235,-1.0197132616487463,108.2739,4.825741858350553,-1.0974,2.4903,-1.1397,13.121863799283155,0.3333333333333333
236,3.4117499999999983,80.275,8.477225575051662,4.05,8.2,6.5132,28.0,1.6
237,4.622727272727271,83.3827,9.48074069840786,4.3618,9.4909,7.1745,31.0,2.2
238,-2.2880000000000003,94.6,3.0,1.3067,2.0,-0.9887,18.333333333333336,0.6666666666666666
239,5.123235294117649,66.8385,9.123724356957943,5.9241,9.0824,8.5615,32.029411764705884,2.0
240,4.143157894736846,81.9316,8.477225575051662,4.0674,7.8105,7.0821,33.1842105263158,2.25
241,11.607777777777775,72.8967,9.70820393249937,9.7993,13.0222,7.5215,39.96296296296296,3.5
242,1.3821428571428598,101.9821,3.0,2.5129,5.6,1.8307,14.0,0.0
243,8.397368421052633,67.3289,11.660254037844386,8.5884,12.8632,8.0411,32.1578947368421,2.5
244,6.17625,77.8107,9.123724356957943,5.8843,9.1714,7.8259,30.07142857142857,2.25
245,9.779047619047619,67.3486,8.477225575051662,9.0825,10.3048,8.6687,40.047619047619044,4.0
246,4.448372093023256,68.8638,9.48074069840786,5.6416,9.7116,7.696000000000001,29.530232558139534,1.8
247,6.34901515151515,88.7977,8.477225575051662,4.3518,8.3273,7.7225,28.303030303030305,2.0
248,1.1531249999999993,104.7675,5.738612787525831,1.6275,5.6333,2.4377,18.25,0.75
249,15.320689655172416,51.9586,12.486832980505138,13.2166,15.7379,10.9907,46.24137931034482,5.0
250,6.00062015503876,80.4808,8.477225575051662,5.5119,8.3907,7.4477,37.58914728682171,3.333333333333333
251,3.501792452830188,86.6928,8.477225575051662,4.397,8.2189,4.8291,26.45754716981132,1.75
252,0.6432352941176482,98.2691,5.738612787525831,0.5465,3.9529,2.0871,21.897058823529417,0.75
253,3.558275862068964,76.3186,7.242640687119285,3.8566,6.1379,6.6497,26.489655172413798,1.2
254,-0.07714285714285651,97.0171,5.738612787525831,0.9695,3.9048,1.9055,19.535714285714285,0.75
255,10.60142857142857,63.32,10.745966692414834,9.6444,12.2095,9.6971,43.22222222222222,4.666666666666667
256,3.653035714285714,97.45,7.743416490252569,3.145,7.7429,4.6705,26.5,1.75
257,8.300852713178294,68.6762,9.32455532033676,7.1584,9.3209,10.3242,39.91472868217054,3.6666666666666665
258,-1.7705555555555534,119.2783,3.0,-1.8869999999999998,2.4,0.0331,7.851851851851853,0.1111111111111111
259,5.599696969696968,75.3386,8.477225575051662,6.2291,8.3273,6.7855,26.03030303030303,1.6666666666666667
260,3.950362318840579,84.9404,10.745966692414834,5.1383,11.2174,4.395,26.20289855072464,1.6666666666666667
261,7.763378378378378,71.9432,9.70820393249937,5.4605,10.0865,11.6803,38.979729729729726,2.75
262,3.522631578947369,95.8784,7.898979485566356,3.6126,8.1053,3.9263,24.410526315789475,1.4
263,4.822413793103448,90.5216,8.477225575051662,4.1114,8.3586,5.8941,26.568965517241377,1.75
264,5.3736301369863,79.628,9.123724356957943,6.6245,9.9397,4.6638,30.578767123287673,2.25
265,4.526875,79.5575,8.477225575051662,6.1375,8.9,4.7806,34.75,3.0
266,3.985555555555553,74.5733,9.70820393249937,6.0874,9.6444,5.3196,32.01851851851852,2.5
267,9.93391304347826,62.1074,8.477225575051662,10.3104,10.9391,7.7361,33.869565217391305,2.5
268,4.24795698924731,98.4398,7.4721359549995805,2.0132,6.5806,6.9468,26.46236559139785,1.6666666666666667
269,0.5275819672131163,102.648,4.936491673103708,0.6809999999999999,3.4557,2.9566,12.543032786885245,0.375
270,8.817209302325583,73.3758,10.745966692414834,8.2419,12.1209,7.1865,42.43023255813954,4.5
271,1.613653846153845,105.5773,5.449489742783178,1.0177,4.7692,3.6294,23.861538461538462,1.4
272,2.300909090909091,81.2691,7.4721359549995805,3.1661,6.8485,4.9827,23.681818181818183,1.0
273,4.513846153846156,76.5015,10.071067811865476,5.8185,10.3282,6.2074,25.820512820512818,1.6666666666666667
274,0.4788461538461562,103.1296,6.872983346207419,0.3654,5.4769,2.9181,21.884615384615387,1.0
275,3.7816190476190457,86.8986,6.16227766016838,3.8714,5.5429,5.8617,28.809523809523807,2.0
